id,project_id,name,initial_investment,operating_costs,expected_revenue,duration_months,roi,project_date
proj_521,project_id:03,Project 521,76187.84074111775,"[5585.574833533892, 4290.545312665764, 5100.521399379486, 6180.918501191187, 4950.778108186972, 4396.9634309523835, 4328.678807199358, 6867.702416079537, 6054.763983847041, 6527.317190565844, 6205.1336953781165, 5901.507084119525, 6938.166118793822, 5252.562239443035, 4007.828422221042]","[9044.12389282556, 11601.377126203162, 8067.514281276319, 8362.791462435553, 11837.642319306206, 11300.269935330954, 9462.515445363108, 11627.232705325969, 9899.662384725281, 9532.15875101163, 9889.474945806303, 9534.853310041983, 10532.410454605943, 9534.384478274756, 8500.374647342316]",15,-13.191102473883113,2022-04-07 12:14:32.018226
proj_939,project_id:03,Project 939,139406.69808957574,"[6408.680875425349, 6211.106931676304, 5548.172104787941, 4956.945500744517, 5354.670031914635, 5038.409054040466, 5605.161458179595, 6430.4709085020295, 6886.984431838331, 5007.085318069275, 6634.7846176852145, 6081.667908666892, 6129.305510643317, 4013.658472075621, 5845.79144368725, 6854.347205617716, 4638.88683257102, 6704.228959205693, 5769.013119554871, 6555.804911123763, 6530.056227726528, 6611.724340527058, 4064.332037227873, 6048.100275298289, 6490.725175526793, 6257.171018304139, 5393.769442172197, 4908.779030664328, 6623.949067040807, 5187.532537676238, 4435.042616828409, 6671.48477361199, 5239.371556606175, 4756.1473032395215, 6198.622196751345, 5017.282179037528]","[9634.651298364359, 9082.93276682096, 9328.2715760333, 11298.11059866129, 11836.726553196295, 10279.586532940704, 8355.192948975744, 11536.308014748058, 9720.286739826275, 11529.895410544334, 10032.924446151743, 8116.014928585876, 9357.028465689596, 11538.064212035866, 11831.07066426249, 10320.484495510518, 9240.1885950871, 8012.393277900868, 8010.675292786164, 9492.49436816305, 9679.937126498644, 9513.325157395682, 11602.790225286595, 9779.01446843844, 9817.725450922495, 10681.329416142209, 9497.888443445696, 10631.657090692242, 9119.666328254056, 11731.839033780909, 9017.837071099839, 11201.577165630597, 10295.840503779371, 10290.95298323801, 8158.891458849674, 8782.377707398762]",36,8.493126596905187,2022-04-08 12:14:32.034785
proj_553,project_id:03,Project 553,147436.9232428546,"[4324.733264888423, 6246.595262539425, 6886.585682928449, 4050.0215279764284, 6623.322467610287, 6119.16261815372, 5070.313797915028, 6960.4344009519245, 6366.855246445357, 5744.499856896806, 6534.488077174419, 5414.122051537855, 6534.209424430502, 5787.380377956084, 5636.5789746313585, 4665.512247569471, 5349.667287451904, 6554.2400469732565, 6562.490241077996, 4466.998699769436, 4837.27325280607, 6239.787516708965]","[8843.972755832818, 9969.892910653423, 8142.802956036354, 11443.940547568178, 9314.318037823481, 11000.698582081748, 10882.304779609482, 10841.054970055251, 8299.929737226892, 11180.260289711661, 10932.176820160446, 11105.770720107026, 9109.54079235478, 11355.673047835082, 9499.02835518698, 8453.857058420599, 8076.1048688255205, 11608.841248450457, 8854.952314894588, 9295.87805836765, 8187.747557109537, 9031.697675222571]",22,-40.00473571098597,2022-04-11 12:14:32.019227
proj_704,project_id:03,Project 704,124263.46005058545,"[4639.955286112781, 4157.94163486677, 6541.840368993881, 5966.090186090452, 5713.129894567141, 6484.080368958974, 6321.776847431411, 4622.724437962262, 5438.450318487121, 6481.327917147428, 4228.564595737599, 5319.869492265207, 5677.298770752967, 5807.504444628222, 4045.8739864867657, 5073.041773584158]","[11532.367485992501, 9643.936906474475, 10841.328803108876, 10027.974232047398, 11838.48223947173, 10719.948403167327, 8741.917931102003, 11547.143375645896, 9349.645056728861, 11291.760812825534, 9601.973710686636, 11775.01822685933, 9619.240752289701, 9692.363093768188, 9401.461429113959, 9757.5715517571]",16,-36.53591839880944,2022-04-15 12:14:32.023190
proj_95,project_id:03,Project 95,138084.66762149375,"[5103.009328440373, 5870.647190576183, 4208.643466119258, 6095.497420014708, 5185.888996773474, 5225.74750315191, 6290.9774232898035, 4620.377592533981, 4523.5202799805365, 4660.058542617717, 4177.4995324548445, 4657.156953091726, 6591.667393784257, 5988.8304284831265, 5275.270387092406, 4497.6974267941805, 5107.825884681206, 4451.688069310114, 4167.68584463826, 4908.553278025349, 6731.450052609518, 5132.082492756715, 5473.608571882932, 6682.6007949618, 5634.129029489485]","[10543.033481708228, 11850.57485350657, 11084.17509311565, 10511.742290602351, 10114.254470752485, 11455.248631372877, 10740.630096402838, 9274.32652820055, 8803.111030144071, 9301.11932479872, 9613.581516414728, 10675.79761911744, 11175.902987851152, 11408.338733436865, 10665.946704901888, 9681.254605857614, 11945.34599120538, 10429.655240468182, 8640.524585645418, 11305.022904612426, 10807.361646090445, 11036.15487267717, 9491.025559000633, 9563.533771165523, 9941.124491946983]",25,-6.726303965557483,2022-04-17 12:14:32.005155
proj_201,project_id:03,Project 201,107358.14151076104,"[6275.714974882621, 5729.629059641384, 6076.56436511541, 4299.0961655729325, 6370.658063176219, 6729.131715461178, 6805.640663704064, 4336.170117415498, 5407.3427859085095, 6577.266652377231, 5684.519516761191, 6895.100074874406, 5474.900225588381, 5047.606741154326, 5867.633709884841, 6695.625600151821, 4418.570787256454, 5547.211488834732, 6274.356310237052, 5580.7829382206, 4888.947476857587, 6092.579613841646, 4568.463740103782, 4697.088436232837, 4168.374832040946, 4662.458141242733, 5409.300046010335, 5610.723943123495, 5710.646793159313]","[9119.49257214243, 10022.02986745886, 9738.869749520723, 10199.25197093357, 11997.945131560877, 11562.789610757407, 9439.086854808333, 8799.117833612981, 9000.967273234706, 10781.511329592935, 8517.91241196171, 8098.123219263847, 9098.916373362654, 9434.449504891509, 8796.48711388299, 10783.246565388205, 8392.437279125767, 10677.62834524829, 9868.1296724379, 10755.048182606848, 8500.265742995793, 9890.6193098235, 9558.250314396999, 9570.889470810813, 11390.06485419853, 8952.396137944223, 11396.256684636828, 10489.01704647642, 11474.125884141933]",29,15.87683949979382,2022-04-17 12:14:32.007154
proj_728,project_id:03,Project 728,142952.74596536264,"[4399.470600732861, 5434.810400778129, 5538.530239580903, 5320.53390888918, 5506.899421764444, 6520.957835059766, 4085.2638479848724, 6405.642118502268, 6650.7625476858975, 6534.158292522338, 4230.225141205936, 4379.062838580239, 5468.181574893579]","[11646.894432832269, 11081.114872939273, 10880.781233448037, 10129.276850565697, 9207.469972042103, 9472.238977246212, 8053.139122948904, 8597.11333330974, 8376.298270872983, 9614.9357254539, 8482.732933385854, 10232.449454792659, 11943.550983067988]",13,-59.95634990558681,2022-04-18 12:14:32.023190
proj_2,project_id:03,Project 2,112686.61410245116,"[4952.7045790615075, 5248.954264318219, 5363.084947585489, 4330.5012383352405, 6515.427651436042, 6162.955144195204, 5574.490278501199, 5801.062663435668, 5067.867040053055, 6106.281199668698, 5829.094131558846, 5958.1374841495235, 6146.77494726634, 4790.054116143524, 4256.263418324636, 5288.696534119961, 6176.42327906314, 5378.713145105207, 4466.348808987311, 6371.44448983027, 5651.422243872852, 4333.979553194834, 4078.0676519809945, 6120.868512692328, 5945.856455876228, 4923.23755928453, 6279.096457917692, 4993.083094867147, 4760.826735252247, 4922.068122475366, 6446.003244968597, 4889.196665015256, 6113.598909802653, 5258.837826355525, 5303.358676588288, 5517.921397236076]","[11608.461292406268, 11766.248429679652, 10087.834093276873, 8761.867818052398, 9403.8717841643, 10406.502171933753, 11422.195168119812, 9479.650947157152, 11950.278035963132, 10441.813184851995, 9908.755447620997, 9496.567640709885, 9551.141285271771, 10343.880074660423, 11422.134854293956, 10638.356996591567, 11161.532252945919, 11624.815363880181, 8190.305968835113, 9337.044842039226, 10632.590448893716, 10394.65823428925, 8238.35403482788, 8282.98728646688, 8735.39763757638, 10578.115559915455, 11205.75159294931, 9692.538445512453, 10029.107435083577, 11181.169918235752, 8607.76225211046, 9046.852100002903, 11126.873758602287, 9670.707854185317, 8813.577510644505, 8417.597065284464]",36,47.60812332801929,2022-04-19 12:14:32.002145
proj_161,project_id:03,Project 161,128461.62929670594,"[5080.609427824016, 4850.413767886782, 4506.217519183845, 4342.340054041815, 4645.119668920803, 6191.171381707529, 6738.505189110183, 6016.537449890196, 4782.3089078703415, 5225.91929227686, 5160.713489117009, 6396.755527909376, 6205.028968145198, 5642.853170410981, 6270.32378008355, 6369.014281250537, 5338.961290316116, 4987.4937128947695, 5160.674245252088]","[10860.22084078103, 9543.02136945147, 9223.962562403078, 11999.662660978767, 11235.468080022281, 9949.973851124354, 8086.217944626373, 10388.244687873197, 11451.997142442688, 9113.961563595378, 10809.399425397369, 9912.159034020748, 8873.468263980387, 11115.2939879728, 11416.410530488261, 10516.630449966899, 9660.963635892054, 11098.953467469873, 8392.120676108148]",19,-30.144768097843016,2022-04-20 12:14:32.006155
proj_595,project_id:03,Project 595,115945.61782016039,"[4565.107634250726, 6078.902746136102, 4141.990894992794, 5672.65659587484, 4149.536756749446, 6640.80519304633, 6329.009116078357, 4882.226848784576, 6208.285724420273, 6611.2849032402155, 6996.226944630603, 6836.267733838991, 5231.294623526648, 5375.935503919523, 6790.647709043158, 4148.034355930078, 5289.222377463128, 4622.232437547248, 5309.115049830549, 6582.751609431378, 6860.829928645646, 4250.676165628098, 5073.498325532042, 5780.48060227044, 5994.313078040475, 5054.790259598138, 6511.046937819783, 6762.780515836723, 5320.431399144332, 6412.92840546214, 4437.923640607284, 5691.435802531752]","[11704.841882751158, 11942.712511797055, 8480.04711816642, 10505.71281987007, 10094.573242647415, 9037.492815374871, 11854.12448008129, 9043.471073250028, 9008.301096587977, 8552.52516763804, 11875.065612392795, 8630.228539057465, 9904.461029790788, 9633.620891740218, 9378.37722120563, 9217.898476868526, 9259.119304424086, 9102.689963825189, 10313.569143544815, 10437.906198839206, 10804.906054678408, 10525.87357932171, 11171.014523545597, 10940.361617849218, 9694.295985396617, 9151.161797271658, 10708.40271580471, 11418.627059208, 10975.276986922592, 9572.910389515657, 11784.652933798023, 8428.33819823543]",32,22.936850302214946,2022-04-20 12:14:32.020233
proj_647,project_id:03,Project 647,122338.34173938404,"[5647.2788597876615, 5295.903687256304, 5912.27308510478, 6257.3034527372165, 6018.648578022278, 5973.820053400925, 6208.034634581911, 4191.108922099002, 6793.7653712453375, 5040.885946457836, 6816.530671025157, 5208.336124785437, 4076.6460512158596, 6430.7941316629485, 6752.020467233786, 5179.677278208502]","[8986.544114805833, 10579.560745828323, 10033.608659622454, 9480.95858157294, 9218.225920161241, 11498.366316821226, 10853.50243075841, 9941.333949686472, 11833.149804251867, 10585.468307582549, 9522.718375858702, 8640.875967679824, 11980.947118310169, 10487.033580815094, 9812.128058202114, 9281.617658237963]",16,-42.01898499942233,2022-04-20 12:14:32.021232
proj_326,project_id:03,Project 326,120662.74598645882,"[5916.109892439124, 6213.04704983328, 6940.684588910501, 6312.059400667961, 6610.373021087041, 5595.195618373483, 4114.8626746507125, 4743.386582775348, 5127.8642982391975, 4837.865357505686, 5947.465840715416, 4383.223238954922, 4413.892866731712, 6700.335125455685, 5565.809541889634, 5595.933172420983, 6918.481242941672, 6805.175999063389, 4700.723204380497, 4373.339992674748, 6045.10973159731, 5706.875641706622, 6295.620784527573, 4275.271590091294, 5587.915317716423, 6999.4828376600235, 5380.832753245624, 6886.010106522132, 4147.144254467041, 4049.002303904974, 4485.058000728858]","[11223.996427557791, 8628.59410977835, 8124.9927993865185, 11766.459223508302, 10466.914692652324, 11134.509011165914, 10228.3823235173, 10257.014352155744, 8829.747968624675, 10599.058422368189, 10355.94790877463, 11664.220023973523, 9957.552847825518, 10344.508304457593, 11149.78166369037, 9380.041907463943, 9585.281443448474, 9339.79193151474, 10629.31513622846, 8332.524311429434, 10857.37476499857, 11033.68171706068, 9423.98754887297, 11853.586405046237, 8692.309673687148, 10078.931498275271, 8368.13925656356, 8083.942641439236, 9352.74354517883, 11697.335610992892, 9581.524965318275]",31,15.485553777066139,2022-04-22 12:14:32.012158
proj_802,project_id:03,Project 802,127626.74128729523,"[5583.204967145515, 5045.239987067143, 6270.882964123004, 5015.743663417104, 6259.466049191764, 6775.58046899586, 4138.086824166985, 5571.7425863303515, 6898.9397582995025, 4279.13914330211, 5913.096793509945, 4865.735712452458, 6843.071235753499, 5917.61622272774, 5280.914901688151, 5937.698649085491, 6573.633468781572, 4450.46425245701, 4482.815603930032, 6572.248798064869, 4725.063623458291, 6953.446648765832]","[11260.825748618812, 11068.092884739142, 10561.248330275217, 9020.121954255957, 11066.541378615746, 9280.074268545317, 11971.691679998636, 11054.179127930516, 9662.410599235645, 9701.257458677987, 10610.86349289552, 9530.93174463875, 11347.926702495071, 8578.291549479869, 10641.085090925222, 10715.255854639949, 9521.309311341125, 9242.703660911393, 8639.68288694798, 10720.951493583474, 9278.316906076041, 11201.564220124324]",22,-21.394612907644532,2022-04-23 12:14:32.026235
proj_290,project_id:03,Project 290,137711.99736311453,"[4654.627249786776, 6376.352255349471, 5576.614240385876, 6799.956202051459, 4713.178783402603, 4873.401197091933, 6057.702966809256, 5888.588923913932, 4439.242581135482, 5752.254782958113, 6136.400720692876, 4109.419449255158, 5943.627574907539, 6821.090798521953, 5036.730939761824, 5295.386790801175, 6073.572202849258, 4522.425368867225, 4805.143124983161, 5181.195648491047, 5471.423623581524, 6201.627651408407, 4827.167262016534]","[8359.716026802062, 8971.315161044386, 11312.714496353823, 11928.681890057653, 11952.503723739866, 10070.52632973182, 9349.444657476692, 11990.309045084967, 11324.41420958469, 8000.726082795391, 11812.143004932888, 11481.85010077731, 9658.434898751068, 11251.621918738809, 10805.256438341112, 10334.229789632438, 9175.968334637422, 11836.801439824918, 8384.912007996396, 10060.880265126245, 10022.82939499999, 11514.670739001063, 11117.3975551647]",23,-16.376046113162957,2022-04-25 12:14:32.010156
proj_667,project_id:03,Project 667,67769.42814995252,"[4692.42263937263, 6779.905024132011, 5015.016367545944, 5388.306107978541, 4804.317848721288, 5550.395117442177, 4829.20072164947, 5875.054007542759, 5956.306633268725, 5822.365669239107, 5241.457859841037, 6206.996026313447, 4042.3994857961184, 5251.086098037698, 6127.219800845482, 4144.386212408875, 6651.175203585905, 4619.367151349752, 5923.037025621506, 6443.776631484581]","[10637.30933802011, 11477.390872161024, 10785.033677851576, 11922.731904141725, 8083.787524076415, 8871.948575613576, 9080.338260679298, 11922.261512871579, 11589.01177171164, 10526.554693602553, 8083.5629256262955, 9636.382800257712, 9294.312884759916, 8327.02521173725, 10389.82806091191, 9496.529096941505, 11243.951994417583, 11970.348287771882, 9884.237249364507, 9262.238566454613]",20,37.407967159983826,2022-04-27 12:14:32.022201
proj_953,project_id:03,Project 953,76102.13308901213,"[4446.720094362127, 4737.999033066934, 6696.622706796788, 4576.398303798451, 6555.2776257778005, 6920.536404231356, 4098.362964524441, 5935.1136580034545, 6939.155732821353, 6399.161995507868, 5126.794351892009, 6177.398831751638, 4706.033071258952, 6808.804802442517, 4878.313380206724, 5231.372891328959, 4711.507203935322, 4564.716744732315, 4328.910107788745, 5692.240084298286, 5805.661635744334, 6508.599690319705, 5841.134645951717, 4010.5065601640144, 6206.688271894227, 6127.702083116461, 5909.227570854072, 4541.843129714264, 6829.137602600456, 5877.138662146904, 4264.124915086057, 4245.66430735632, 6503.598919916874, 4479.967694530991, 6632.622693314481]","[10524.447246429809, 9647.680257654336, 8102.4052206814395, 9412.20908011886, 11864.396114855866, 8416.746332057015, 9034.638789614159, 10550.683457073357, 10531.913129302964, 9837.287208589858, 8971.544824860668, 9132.386593695957, 8308.234029129902, 10150.400254623388, 9076.549209428944, 9660.600157990035, 11470.51273525618, 10775.678983581478, 8419.210992731603, 11092.80031233429, 10634.416669784208, 10518.754848761142, 10248.733192041507, 10195.047240821941, 11456.577838346362, 11971.996310780196, 10548.520587463687, 10359.945779256726, 9432.0468819519, 10192.400150462348, 8693.510705056495, 10943.067854898967, 10483.027750139074, 11889.135108965394, 8026.079296205024]",35,106.6414177770447,2022-04-27 12:14:32.035801
proj_388,project_id:03,Project 388,59234.75980542183,"[4731.9140676084435, 5276.004147497613, 5797.917920943082, 5926.996811740376, 6097.618477238838, 6055.886240218139, 4133.119302016919, 6788.178026857402, 5080.016399904722, 4570.446725059668, 4209.559665711741, 4524.00147562076, 6483.570906458931, 5279.44881854209, 5792.269675343259, 4600.660961920398, 4100.1455724473535, 4364.100733659987, 5392.453695094097, 6030.245072925703, 5244.608088176181, 5697.473340664304, 6117.050265740917, 4573.597086993793]","[8906.209487581547, 9100.087157938748, 8390.22354524946, 11846.366568911835, 11562.68489644247, 10829.65139681995, 8854.19860069768, 9103.794076688664, 11262.70859929658, 10030.734313804036, 8743.33753736235, 10849.491600140194, 10914.392940555823, 8427.609321487138, 9382.082422689655, 11480.936538842692, 11264.055106947917, 9188.481859533187, 9981.754930322033, 9245.466334013065, 9392.809646331774, 11709.887095745842, 11084.727342672324, 10308.866035870373]",24,94.13140908361571,2022-04-28 12:14:32.014187
proj_484,project_id:03,Project 484,124483.88225492631,"[5860.45210329725, 6714.923893759495, 6015.618834171446, 5849.571946357788, 6420.373282008644, 6938.08841245893, 4870.827737586792, 5426.625351611753, 5009.94608242532, 6695.292026229256, 6800.620721612573, 4017.5361551827805, 5020.1879251317, 5489.940451633371, 5705.474394375502, 6972.350475709366, 4985.706053832489]","[9699.465568772885, 10506.62735574315, 11603.54368789651, 8723.08956137738, 8389.687304164536, 9986.263978061552, 9729.218782459686, 10976.200237552544, 10956.640105549415, 10504.17783991567, 10872.814536868002, 9360.17494369543, 10935.91176470081, 11012.119871842144, 8069.022376003274, 9442.309542401754, 10668.701049209796]",17,-41.64510991867356,2022-04-29 12:14:32.017220
proj_221,project_id:03,Project 221,65430.57237858673,"[4345.49501643484, 5510.239385028235, 5343.454877655903, 5856.039421535563, 4702.6133263843185, 5411.3334827456165, 6908.160380986677, 5055.772911775182, 4923.264398076589, 4807.976863041777, 4765.163090727907, 4919.91036235649, 5973.284071747837, 6526.066426301988, 6798.057181697408, 4273.879191365634, 6590.478300582439, 5113.840060707952, 5296.485691681004]","[8720.167228676482, 10889.363018468735, 11509.295377984501, 11906.019347732072, 11619.416200811516, 9782.261519828651, 8127.311676157245, 11997.595057808663, 11603.056088453142, 10920.628957689853, 10254.810026473637, 11205.083219302871, 8902.526119361793, 9836.096054996397, 11303.614272115057, 9533.24870534191, 8930.139374710614, 10600.507040622208, 8090.953519105235]",19,41.54022347375275,2022-05-01 12:14:32.008154
proj_74,project_id:03,Project 74,127787.2482008018,"[6353.933087650585, 6500.019082226807, 4366.9997725290905, 4571.3168643920835, 6033.770181973685, 6346.73709242225, 6805.136791414165, 5934.59964030191, 4839.581243789756, 4780.317491046318, 5952.840084638564, 4097.20015310114, 6706.980005431949, 6130.8560823070575, 4779.0558641214, 4569.478765127753, 6312.881623065461, 6851.000672777567, 4532.787817097292, 5854.26404707635, 4072.3422352229336, 4080.898530726188, 4544.234406889003, 5317.7441067408445, 4068.571021941938, 5849.094512945006, 6166.922590310811, 4509.399593790758, 5260.030910550609, 6837.788246429363, 4418.2047919547795, 6013.820761589469, 4365.658918012561, 5374.849048675273, 4590.196786175579]","[9240.640806490595, 9972.362121887683, 10079.05365586398, 11819.505977665622, 9893.57910000174, 9028.22442592882, 9251.057683795125, 11901.178249146353, 8790.944112601319, 8276.816430373852, 11129.223218577747, 11733.946790217384, 9938.836346421616, 8176.203403742101, 10306.871613272564, 11091.373307697284, 11741.128314093356, 9428.989677944692, 11407.260941183036, 9195.794506531727, 9972.097111619629, 9336.467618815146, 10186.945820929695, 9699.626914610293, 11335.336400542368, 10558.740915673907, 9474.971365526819, 9250.562478830476, 9514.548856529655, 9021.297943893771, 9225.03382824694, 8146.638810196212, 8733.001145913042, 10152.826967820198, 10228.921492452851]",35,24.778096230724557,2022-05-04 12:14:32.004155
proj_696,project_id:03,Project 696,63819.944655268126,"[4234.849517744077, 4337.280873833024, 5033.002364493561, 6842.621333803782, 6975.379894792313, 6230.7974455765325, 6742.550169241939, 5966.084994199951, 4330.017484684812, 4944.304454056026, 5783.959243559428, 4452.338583537147, 5664.297796790089, 6483.017593165172, 5755.274834952339, 6899.95349629631]","[10039.963845464144, 11903.882367836406, 8703.498518897255, 9600.729992188017, 11001.446211844075, 11893.485650642458, 9106.437974385099, 10377.593692324826, 9103.57349506739, 9317.68602417407, 9499.203015917386, 8640.65302554989, 8372.904334094614, 11497.02994273847, 10164.557271476098, 10927.976780230814]",16,8.860783940478676,2022-05-06 12:14:32.022201
proj_791,project_id:03,Project 791,115374.50578852929,"[5142.245067835139, 5520.805130910128, 6776.242827259326, 6844.526953497864, 5525.399479631598, 6790.274955822071, 4217.60384576446, 6340.657707869553, 5166.929117483422, 4051.032136293972, 4602.102355752024, 6921.84445937087, 5755.332552859924, 6895.601988779459]","[9930.880213923387, 11559.285681998674, 9377.521981163472, 11676.741427308792, 8296.168593339597, 9775.10891533467, 10277.178046539817, 11634.774390095205, 8810.150004552332, 10772.274484410187, 9692.93717373227, 11863.796124198878, 10497.553046990253, 9378.047862663194]",14,-45.402306223023785,2022-05-07 12:14:32.025191
proj_322,project_id:03,Project 322,104583.57598456467,"[5211.939626769939, 6677.837826924628, 5148.715019232168, 6246.671306971346, 5048.8580641407125, 6557.367647410174, 5743.523118093867, 6365.748523531097, 6472.295986507071, 4219.762907671327, 5578.748869609203, 6598.362029638241, 5459.986757229667, 4407.182470190453, 4173.352786305829, 4661.495045735427, 5883.459151315403, 5409.428163491396, 5721.0549940103765, 5910.116932987348, 5135.359692005297, 4658.532061491196, 6471.939775354705, 6265.7416971186085, 4060.3417433354903, 5240.384307436782, 5658.283371821228, 5982.814609955313, 5291.998709743565, 6206.379128467939, 6068.298082198844, 4162.682574062462, 5711.3513577178455]","[10772.589408126336, 11293.643374927266, 8549.438407545338, 11755.883788955358, 10873.150594381841, 11762.545187731013, 10609.182024970218, 9741.54617042858, 10328.347168500115, 8350.979701585207, 10343.31469964243, 11304.521729428952, 10762.83785794429, 10898.981721107795, 11915.023775799134, 9070.235532105806, 11825.542426870168, 8258.062165018266, 11225.607157202137, 9465.999690705548, 9708.992856909812, 11157.912145119699, 8295.69839206769, 8564.705260574137, 10130.39302343285, 8716.517151821741, 8631.717802426416, 9484.322024522411, 8248.456446204298, 10923.895594848864, 11786.797474419245, 10529.910372550112, 8342.569850694417]",33,44.5918302338512,2022-05-08 12:14:32.012158
proj_548,project_id:03,Project 548,119494.26563343457,"[4912.169977501202, 6049.344238795098, 6662.927089777777, 5507.041522982079, 6407.194225329222, 5864.004335026277, 6403.385544994197, 5351.604496840349, 5154.658299271892, 6612.704641824843, 4879.680734202001, 4728.513272393166, 4953.634143408728, 5081.761369358657, 4100.057705142675, 5276.129455940239, 5477.2836841083235]","[9076.111165319422, 11585.995059617871, 11525.563247985494, 11735.052231825986, 9523.666659431761, 9590.870156295592, 10607.691689061561, 10988.634543015542, 9409.004244854561, 9308.277621393865, 9774.981998957246, 8019.639760393386, 10914.878511004927, 10312.766225491361, 11446.893161597005, 11069.624834829072, 8191.590786266071]",17,-33.33642686686773,2022-05-10 12:14:32.018226
proj_787,project_id:03,Project 787,97498.27483393456,"[5462.312231694861, 5349.717214103674, 5937.587692979668, 5125.836545698077, 4506.878944597582, 6399.961344920606, 6203.954977649798, 4423.585699375903, 6075.227802873111, 4404.803664186382, 4695.771780767902, 4995.543448859378, 4054.5739374621903, 4270.483985712636, 5356.652590665921, 5382.774837164469, 5266.50522680303, 6867.4799938207, 4734.761982103018, 6400.68298649264, 6351.805609601974, 5734.197167211533, 5510.338156007194, 6230.9156557746355, 5630.892870348333, 5245.931629273084, 4435.55615499391, 5867.239579797647, 4736.047880397366, 4186.654357269834, 6964.1250336824305, 6444.843863505746, 5621.549605430532, 5057.386929167878, 5098.688646441068]","[11359.693748582906, 9316.383964495943, 10385.702241277453, 11156.846827438152, 9826.917284380768, 11402.185520276238, 8950.665586651934, 11202.053108373895, 11869.956114474548, 11575.608159283198, 8001.223514043388, 10424.288926729248, 10331.48102617879, 8759.528556567608, 8709.249868433324, 9064.301614065207, 9951.717349563278, 8623.39842339295, 9369.446316745667, 11723.503213964128, 11350.953366829108, 10639.674287054038, 11339.773005323448, 10934.218883471816, 9316.296731897899, 8252.325287099513, 10937.091912017602, 10267.668352806697, 11870.217337435683, 9124.689652445108, 10384.11656043201, 11542.779701617963, 11618.399498945648, 11078.446483803196, 11773.112270222195]",35,77.85201324314357,2022-05-10 12:14:32.025191
proj_534,project_id:03,Project 534,88369.88684872127,"[4869.725798186512, 5868.229601331501, 6713.431976526754, 4859.562168642065, 4507.364117366256, 4826.992987772987, 4154.8165683089655, 5777.138239730642, 6467.157944982835, 5950.251710353749, 6931.982219140607, 4464.608625679915, 5313.040682549868, 5632.412396268235, 4841.7523184598485, 6382.871298364548, 4951.429418561311, 4543.940985241541, 4283.051290867064, 4734.736810296962, 4186.677557001453, 6499.931207799336, 4203.433344015317, 6267.952991497401, 5552.598437808526]","[8693.329176785344, 9936.36094554041, 8763.721641715118, 11564.758351305405, 9566.901702390658, 8542.706752589726, 10511.440509968026, 10450.985789194812, 10309.4839825941, 8502.029725562636, 11793.560316129562, 11445.418402854906, 11597.936518207953, 11547.543224954254, 9663.342033539902, 11697.110062299658, 10521.360842197028, 10451.773693689884, 10103.979390744711, 9795.627207793825, 9038.859964789104, 8832.291628942212, 11072.193697372228, 8591.44948017598, 10379.615807691696]",25,36.459029713038355,2022-05-12 12:14:32.018226
proj_389,project_id:03,Project 389,122411.56031881353,"[5508.353640396978, 4868.895209850317, 4078.5158579419985, 5192.848632502724, 6759.636996449275, 5915.250484337493, 5983.379730791019, 4149.781519205362, 6818.342899477375, 6202.739219698551, 5012.121297368996, 5382.725335838409, 6987.001587242014, 5701.22739676838, 6332.911251532265]","[9863.312021766846, 10631.475353339898, 9583.071422820914, 9488.832382723132, 9612.557196717908, 10859.358192061078, 9103.006562366183, 11324.592619248004, 11021.248740039551, 8500.950738855747, 11081.221364067755, 11716.903559767139, 10623.558743426624, 10404.919060058759, 11135.477030192953]",15,-42.76949518036307,2022-05-22 12:14:32.014187
proj_867,project_id:03,Project 867,87869.20132310907,"[5593.721474574908, 4699.473299507718, 6499.5469164315855, 4889.959222843574, 5591.106362906372, 6716.646381225373, 5880.908201029699, 6956.218980378169, 4761.037624946675, 5605.164957051897, 5155.032124739427, 4601.228129567548, 4677.845834958798, 4391.744357991808, 6887.90983501722, 4232.45519673647, 5868.979039368882, 4262.1818715821355, 4215.710800542386, 6628.681140875109, 4414.609564131611]","[8301.429525424039, 9681.384892261382, 8113.965737551845, 9477.991044654464, 11882.623150334723, 8350.692129685596, 10431.51470396027, 9223.660857654277, 10149.388056063352, 10725.556635645837, 10561.965605927027, 11574.225887872162, 8108.662226270538, 8217.12917580282, 10552.523815413562, 10423.817207476088, 9891.15868758035, 9401.42096735662, 8554.339276283992, 11127.68975893665, 9316.42496393758]",21,4.1746159192777865,2022-05-27 12:14:32.029189
proj_898,project_id:03,Project 898,85859.41369259794,"[6912.886508149634, 5246.052980506509, 4823.545488122924, 4306.173796911747, 5070.981778468299, 5056.480231005038, 6708.99502857882, 4566.84271115086, 4240.820576816796, 4351.476972217212, 5797.343428626899, 5151.554005324368, 4508.145973058894, 4069.182845114934, 6573.29504761389, 6626.445331650408, 6633.748598231155]","[11958.52015781559, 9349.36509859104, 10475.28959975045, 8455.764686112441, 11230.959412687964, 11464.351283462516, 10992.606321082834, 9333.069200389546, 8182.062888696057, 11073.738031066194, 9725.101355332716, 8565.770223139289, 9920.188568420224, 11166.220233409971, 9283.070955879022, 8484.773875591878, 10206.192913415169]",17,-7.729309931073458,2022-05-30 12:14:32.031785
